,nom_liste,nuance,annee,election,tour,region,departement,inscrits,votants,exprimes,voix,clef
10041,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,52,44,1004262,524241,502536,74118,Européennes12019
10042,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,52,49,570021,297279,279580,51213,Européennes12019
10043,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,52,53,221985,114560,104783,20538,Européennes12019
10044,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,52,72,405219,209912,195561,51300,Européennes12019
10045,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,52,85,521561,278725,259475,55284,Européennes12019
10046,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,53,22,455125,260137,245886,46831,Européennes12019
10047,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,53,29,687705,372970,357080,58835,Européennes12019
10048,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,53,35,731815,397396,379476,55861,Européennes12019
10049,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,53,56,581139,319354,304435,61249,Européennes12019
10050,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,75,16,257530,135298,127230,32520,Européennes12019
10051,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,75,17,493701,266722,255187,64431,Européennes12019
10052,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,75,19,183950,102514,95364,20285,Européennes12019
10053,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,75,23,92094,49113,45285,11041,Européennes12019
10054,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,75,24,314086,183027,170074,42984,Européennes12019
10055,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,75,33,1093495,589094,566649,120031,Européennes12019
10056,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,75,40,312391,174202,163502,34812,Européennes12019
10057,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,75,47,240105,132049,123405,36373,Européennes12019
10058,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,75,64,502630,269207,254232,43070,Européennes12019
10059,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,75,79,270571,141299,132544,27355,Européennes12019
10060,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,75,86,301831,161401,152227,34369,Européennes12019
10061,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,75,87,262918,148489,137475,29379,Européennes12019
10062,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,76,09,117516,66743,62980,15567,Européennes12019
10063,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,76,11,273770,154370,144096,44518,Européennes12019
10064,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,76,12,217280,125002,115616,22066,Européennes12019
10065,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,76,30,538091,280903,270048,86395,Européennes12019
10066,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,76,31,886139,495693,478441,89321,Européennes12019
10067,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,76,32,145082,84768,78967,17885,Européennes12019
10068,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,76,34,807065,424970,409250,116950,Européennes12019
10069,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,76,46,137027,81139,75590,14692,Européennes12019
10070,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,76,48,59213,33545,31395,6918,Européennes12019
10071,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,76,65,175893,96662,90722,20118,Européennes12019
10072,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,76,66,349819,185456,176957,58645,Européennes12019
10073,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,76,81,291352,166862,156503,39996,Européennes12019
10074,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,76,82,184069,102285,95706,28461,Européennes12019
10075,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,84,01,417835,208205,199116,48340,Européennes12019
10076,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,84,03,248381,135088,125949,32035,Européennes12019
10077,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,84,07,249119,137779,130676,30561,Européennes12019
10078,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,84,15,114700,60624,56222,11738,Européennes12019
10079,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,84,26,368695,195156,186029,43437,Européennes12019
10080,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,84,38,854187,437954,423033,92630,Européennes12019
10081,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,84,42,506148,254767,243726,59860,Européennes12019
10082,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,84,43,176688,96986,91268,20515,Européennes12019
10083,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,84,63,458200,249682,236179,45391,Européennes12019
10084,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,84,69,1121583,576677,561683,95023,Européennes12019
10085,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,84,73,308562,159869,153608,32473,Européennes12019
10086,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,84,74,537932,265249,255388,46191,Européennes12019
10087,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,93,04,126239,69630,66315,18008,Européennes12019
10088,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,93,05,109695,60287,57501,13507,Européennes12019
10089,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,93,06,755807,376692,364199,108422,Européennes12019
10090,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,93,13,1366312,660606,638913,188116,Européennes12019
10091,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,93,83,789717,399243,386735,129700,Européennes12019
10092,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,93,84,401793,206090,197376,64147,Européennes12019
10093,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,94,2A,109111,41051,39748,11753,Européennes12019
10094,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,94,2B,124224,47637,46162,12228,Européennes12019
10095,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,ROM,975,4958,1428,1303,313,Européennes12019
10096,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,ROM,977,5177,1119,1075,281,Européennes12019
10097,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,ROM,978,18150,2295,2057,608,Européennes12019
10098,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,ROM,986,8762,3034,2979,397,Européennes12019
10099,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,ROM,987,195598,43364,36333,5972,Européennes12019
10100,PRENEZ LE POUVOIR,N.C.,2019,Européennes,1,ROM,988,209832,40323,38971,10391,Européennes12019
10101,RENAISSANCE,N.C.,2019,Européennes,1,01,971,307795,44223,38256,6902,Européennes12019
10102,RENAISSANCE,N.C.,2019,Européennes,1,02,972,301572,45909,39362,7164,Européennes12019
10103,RENAISSANCE,N.C.,2019,Européennes,1,03,973,93052,12480,11522,1917,Européennes12019
10104,RENAISSANCE,N.C.,2019,Européennes,1,04,974,644089,197472,179718,18752,Européennes12019
10105,RENAISSANCE,N.C.,2019,Européennes,1,06,976,78603,22509,21063,1868,Européennes12019
10106,RENAISSANCE,N.C.,2019,Européennes,1,11,75,1306810,756387,744055,244917,Européennes12019
10107,RENAISSANCE,N.C.,2019,Européennes,1,11,77,878868,417810,402821,82524,Européennes12019
10108,RENAISSANCE,N.C.,2019,Européennes,1,11,78,951477,513068,499526,149644,Européennes12019
10109,RENAISSANCE,N.C.,2019,Européennes,1,11,91,793186,395679,383957,90906,Européennes12019
10110,RENAISSANCE,N.C.,2019,Européennes,1,11,92,979624,540545,526874,176869,Européennes12019
10111,RENAISSANCE,N.C.,2019,Européennes,1,11,93,768747,302965,290924,51634,Européennes12019
10112,RENAISSANCE,N.C.,2019,Européennes,1,11,94,786118,385196,374156,95689,Européennes12019
10113,RENAISSANCE,N.C.,2019,Européennes,1,11,95,721691,324558,313687,71713,Européennes12019
10114,RENAISSANCE,N.C.,2019,Européennes,1,24,18,225123,117002,109823,22221,Européennes12019
10115,RENAISSANCE,N.C.,2019,Européennes,1,24,28,298312,153634,146018,30018,Européennes12019
10116,RENAISSANCE,N.C.,2019,Européennes,1,24,36,167551,90493,83231,16000,Européennes12019
10117,RENAISSANCE,N.C.,2019,Européennes,1,24,37,427456,224977,214817,50058,Européennes12019
10118,RENAISSANCE,N.C.,2019,Européennes,1,24,41,241935,133444,124923,25582,Européennes12019
10119,RENAISSANCE,N.C.,2019,Européennes,1,24,45,449303,233608,223651,50621,Européennes12019
10120,RENAISSANCE,N.C.,2019,Européennes,1,27,21,356910,193144,185690,41715,Européennes12019
10121,RENAISSANCE,N.C.,2019,Européennes,1,27,25,362971,188003,178875,38615,Européennes12019
10122,RENAISSANCE,N.C.,2019,Européennes,1,27,39,186501,102371,96893,19662,Européennes12019
10123,RENAISSANCE,N.C.,2019,Européennes,1,27,58,155801,83551,78943,15353,Européennes12019
10124,RENAISSANCE,N.C.,2019,Européennes,1,27,70,176613,98586,91944,15232,Européennes12019
10125,RENAISSANCE,N.C.,2019,Européennes,1,27,71,401864,204713,193714,41192,Européennes12019
10126,RENAISSANCE,N.C.,2019,Européennes,1,27,89,237030,126430,120418,22015,Européennes12019
10127,RENAISSANCE,N.C.,2019,Européennes,1,27,90,93327,48532,45920,8764,Européennes12019
10128,RENAISSANCE,N.C.,2019,Européennes,1,28,14,496210,273161,261230,59070,Européennes12019
10129,RENAISSANCE,N.C.,2019,Européennes,1,28,27,424550,226749,216388,41124,Européennes12019
10130,RENAISSANCE,N.C.,2019,Européennes,1,28,50,377462,198264,185862,43876,Européennes12019
10131,RENAISSANCE,N.C.,2019,Européennes,1,28,61,204897,112185,105820,22411,Européennes12019
10132,RENAISSANCE,N.C.,2019,Européennes,1,28,76,867250,462272,442085,87170,Européennes12019
10133,RENAISSANCE,N.C.,2019,Européennes,1,32,02,371723,195472,185784,29069,Européennes12019
10134,RENAISSANCE,N.C.,2019,Européennes,1,32,59,1794697,889735,853241,162858,Européennes12019
10135,RENAISSANCE,N.C.,2019,Européennes,1,32,60,557879,286939,274413,50205,Européennes12019
10136,RENAISSANCE,N.C.,2019,Européennes,1,32,62,1081683,574459,539326,86541,Européennes12019
10137,RENAISSANCE,N.C.,2019,Européennes,1,32,80,403621,221028,207983,40958,Européennes12019
10138,RENAISSANCE,N.C.,2019,Européennes,1,44,08,191612,97530,92443,15558,Européennes12019
10139,RENAISSANCE,N.C.,2019,Européennes,1,44,10,202403,107769,102490,18803,Européennes12019
10140,RENAISSANCE,N.C.,2019,Européennes,1,44,51,375974,192260,183375,39166,Européennes12019
10141,RENAISSANCE,N.C.,2019,Européennes,1,44,52,131342,71058,66184,11178,Européennes12019
10142,RENAISSANCE,N.C.,2019,Européennes,1,44,54,489123,246772,237266,47650,Européennes12019
10143,RENAISSANCE,N.C.,2019,Européennes,1,44,55,135433,73357,69381,12950,Européennes12019
10144,RENAISSANCE,N.C.,2019,Européennes,1,44,57,748186,352717,338303,66895,Européennes12019
10145,RENAISSANCE,N.C.,2019,Européennes,1,44,67,769523,395020,378503,90582,Européennes12019
10146,RENAISSANCE,N.C.,2019,Européennes,1,44,68,529108,262321,248452,53606,Européennes12019
10147,RENAISSANCE,N.C.,2019,Européennes,1,44,88,280326,150403,140825,26253,Européennes12019
10148,RENAISSANCE,N.C.,2019,Européennes,1,52,44,1004262,524241,502536,128788,Européennes12019
10149,RENAISSANCE,N.C.,2019,Européennes,1,52,49,570021,297279,279580,74838,Européennes12019
10150,RENAISSANCE,N.C.,2019,Européennes,1,52,53,221985,114560,104783,27116,Européennes12019
10151,RENAISSANCE,N.C.,2019,Européennes,1,52,72,405219,209912,195561,37082,Européennes12019
10152,RENAISSANCE,N.C.,2019,Européennes,1,52,85,521561,278725,259475,69545,Européennes12019
10153,RENAISSANCE,N.C.,2019,Européennes,1,53,22,455125,260137,245886,59525,Européennes12019
10154,RENAISSANCE,N.C.,2019,Européennes,1,53,29,687705,372970,357080,89902,Européennes12019
10155,RENAISSANCE,N.C.,2019,Européennes,1,53,35,731815,397396,379476,102132,Européennes12019
10156,RENAISSANCE,N.C.,2019,Européennes,1,53,56,581139,319354,304435,78195,Européennes12019
10157,RENAISSANCE,N.C.,2019,Européennes,1,75,16,257530,135298,127230,27332,Européennes12019
10158,RENAISSANCE,N.C.,2019,Européennes,1,75,17,493701,266722,255187,57646,Européennes12019
10159,RENAISSANCE,N.C.,2019,Européennes,1,75,19,183950,102514,95364,18578,Européennes12019
10160,RENAISSANCE,N.C.,2019,Européennes,1,75,23,92094,49113,45285,8348,Européennes12019
10161,RENAISSANCE,N.C.,2019,Européennes,1,75,24,314086,183027,170074,32780,Européennes12019
10162,RENAISSANCE,N.C.,2019,Européennes,1,75,33,1093495,589094,566649,132370,Européennes12019
10163,RENAISSANCE,N.C.,2019,Européennes,1,75,40,312391,174202,163502,37517,Européennes12019
10164,RENAISSANCE,N.C.,2019,Européennes,1,75,47,240105,132049,123405,23651,Européennes12019
10165,RENAISSANCE,N.C.,2019,Européennes,1,75,64,502630,269207,254232,64000,Européennes12019
10166,RENAISSANCE,N.C.,2019,Européennes,1,75,79,270571,141299,132544,31305,Européennes12019
10167,RENAISSANCE,N.C.,2019,Européennes,1,75,86,301831,161401,152227,33164,Européennes12019
10168,RENAISSANCE,N.C.,2019,Européennes,1,75,87,262918,148489,137475,28546,Européennes12019
10169,RENAISSANCE,N.C.,2019,Européennes,1,76,09,117516,66743,62980,10529,Européennes12019
10170,RENAISSANCE,N.C.,2019,Européennes,1,76,11,273770,154370,144096,24187,Européennes12019
10171,RENAISSANCE,N.C.,2019,Européennes,1,76,12,217280,125002,115616,27743,Européennes12019
10172,RENAISSANCE,N.C.,2019,Européennes,1,76,30,538091,280903,270048,50051,Européennes12019
10173,RENAISSANCE,N.C.,2019,Européennes,1,76,31,886139,495693,478441,109556,Européennes12019
10174,RENAISSANCE,N.C.,2019,Européennes,1,76,32,145082,84768,78967,16372,Européennes12019
10175,RENAISSANCE,N.C.,2019,Européennes,1,76,34,807065,424970,409250,80674,Européennes12019
10176,RENAISSANCE,N.C.,2019,Européennes,1,76,46,137027,81139,75590,16728,Européennes12019
10177,RENAISSANCE,N.C.,2019,Européennes,1,76,48,59213,33545,31395,5973,Européennes12019
10178,RENAISSANCE,N.C.,2019,Européennes,1,76,65,175893,96662,90722,19155,Européennes12019
10179,RENAISSANCE,N.C.,2019,Européennes,1,76,66,349819,185456,176957,29946,Européennes12019
10180,RENAISSANCE,N.C.,2019,Européennes,1,76,81,291352,166862,156503,30816,Européennes12019
10181,RENAISSANCE,N.C.,2019,Européennes,1,76,82,184069,102285,95706,17570,Européennes12019
10182,RENAISSANCE,N.C.,2019,Européennes,1,84,01,417835,208205,199116,44524,Européennes12019
10183,RENAISSANCE,N.C.,2019,Européennes,1,84,03,248381,135088,125949,24628,Européennes12019
10184,RENAISSANCE,N.C.,2019,Européennes,1,84,07,249119,137779,130676,24843,Européennes12019
10185,RENAISSANCE,N.C.,2019,Européennes,1,84,15,114700,60624,56222,12303,Européennes12019
10186,RENAISSANCE,N.C.,2019,Européennes,1,84,26,368695,195156,186029,38163,Européennes12019
10187,RENAISSANCE,N.C.,2019,Européennes,1,84,38,854187,437954,423033,94337,Européennes12019
10188,RENAISSANCE,N.C.,2019,Européennes,1,84,42,506148,254767,243726,52433,Européennes12019
10189,RENAISSANCE,N.C.,2019,Européennes,1,84,43,176688,96986,91268,15480,Européennes12019
10190,RENAISSANCE,N.C.,2019,Européennes,1,84,63,458200,249682,236179,49958,Européennes12019
10191,RENAISSANCE,N.C.,2019,Européennes,1,84,69,1121583,576677,561683,147429,Européennes12019
10192,RENAISSANCE,N.C.,2019,Européennes,1,84,73,308562,159869,153608,34276,Européennes12019
10193,RENAISSANCE,N.C.,2019,Européennes,1,84,74,537932,265249,255388,64659,Européennes12019
10194,RENAISSANCE,N.C.,2019,Européennes,1,93,04,126239,69630,66315,13222,Européennes12019
10195,RENAISSANCE,N.C.,2019,Européennes,1,93,05,109695,60287,57501,12022,Européennes12019
10196,RENAISSANCE,N.C.,2019,Européennes,1,93,06,755807,376692,364199,78647,Européennes12019
10197,RENAISSANCE,N.C.,2019,Européennes,1,93,13,1366312,660606,638913,125735,Européennes12019
10198,RENAISSANCE,N.C.,2019,Européennes,1,93,83,789717,399243,386735,80803,Européennes12019
10199,RENAISSANCE,N.C.,2019,Européennes,1,93,84,401793,206090,197376,37989,Européennes12019
10200,RENAISSANCE,N.C.,2019,Européennes,1,94,2A,109111,41051,39748,6313,Européennes12019
10201,RENAISSANCE,N.C.,2019,Européennes,1,94,2B,124224,47637,46162,6602,Européennes12019
10202,RENAISSANCE,N.C.,2019,Européennes,1,ROM,975,4958,1428,1303,238,Européennes12019
10203,RENAISSANCE,N.C.,2019,Européennes,1,ROM,977,5177,1119,1075,266,Européennes12019
10204,RENAISSANCE,N.C.,2019,Européennes,1,ROM,978,18150,2295,2057,365,Européennes12019
10205,RENAISSANCE,N.C.,2019,Européennes,1,ROM,986,8762,3034,2979,1106,Européennes12019
10206,RENAISSANCE,N.C.,2019,Européennes,1,ROM,987,195598,43364,36333,15729,Européennes12019
10207,RENAISSANCE,N.C.,2019,Européennes,1,ROM,988,209832,40323,38971,6865,Européennes12019
10208,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,01,971,307795,44223,38256,0,Européennes12019
10209,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,02,972,301572,45909,39362,2,Européennes12019
10210,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,03,973,93052,12480,11522,0,Européennes12019
10211,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,04,974,644089,197472,179718,9,Européennes12019
10212,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,06,976,78603,22509,21063,0,Européennes12019
10213,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,11,75,1306810,756387,744055,44,Européennes12019
10214,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,11,77,878868,417810,402821,41,Européennes12019
10215,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,11,78,951477,513068,499526,13,Européennes12019
10216,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,11,91,793186,395679,383957,0,Européennes12019
10217,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,11,92,979624,540545,526874,150,Européennes12019
10218,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,11,93,768747,302965,290924,79,Européennes12019
10219,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,11,94,786118,385196,374156,33,Européennes12019
10220,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,11,95,721691,324558,313687,2,Européennes12019
10221,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,24,18,225123,117002,109823,38,Européennes12019
10222,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,24,28,298312,153634,146018,0,Européennes12019
10223,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,24,36,167551,90493,83231,53,Européennes12019
10224,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,24,37,427456,224977,214817,2,Européennes12019
10225,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,24,41,241935,133444,124923,0,Européennes12019
10226,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,24,45,449303,233608,223651,2,Européennes12019
10227,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,27,21,356910,193144,185690,0,Européennes12019
10228,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,27,25,362971,188003,178875,19,Européennes12019
10229,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,27,39,186501,102371,96893,0,Européennes12019
10230,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,27,58,155801,83551,78943,21,Européennes12019
10231,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,27,70,176613,98586,91944,8,Européennes12019
10232,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,27,71,401864,204713,193714,10,Européennes12019
10233,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,27,89,237030,126430,120418,1,Européennes12019
10234,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,27,90,93327,48532,45920,2,Européennes12019
10235,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,28,14,496210,273161,261230,102,Européennes12019
10236,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,28,27,424550,226749,216388,0,Européennes12019
10237,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,28,50,377462,198264,185862,1,Européennes12019
10238,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,28,61,204897,112185,105820,2,Européennes12019
10239,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,28,76,867250,462272,442085,110,Européennes12019
10240,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,32,02,371723,195472,185784,6,Européennes12019
10241,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,32,59,1794697,889735,853241,34,Européennes12019
10242,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,32,60,557879,286939,274413,5,Européennes12019
10243,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,32,62,1081683,574459,539326,3,Européennes12019
10244,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,32,80,403621,221028,207983,1,Européennes12019
10245,RÉVOLUTIONNAIRE,N.C.,2019,Européennes,1,44,08,191612,97530,92443,0,Européennes12019
