election,tour,region,inscrits,votants,exprimes,liste,nuance,nomNuance,voix,annee,clef,voixPourcent,participationPourcent,blancsNulsPourcent,nom,Couleur,codeCouleur
Européennes,1,03,83324,8344,7887,Marie-France GALLET,LDIV,Divers,60,2014,Européennes-2014-T1,0.76,10.01,0.55,Guyane,Gris,#E0E0E0
Européennes,1,03,83324,8344,7887,Marie-Luce BRASIER-CLAIN,LFN,Front National,1119,2014,Européennes-2014-T1,14.19,10.01,0.55,Guyane,Bleu marine,#0C295A
Européennes,1,03,83324,8344,7887,Maurice PONGA,LUMP,Union pour un Mouvement Populaire,1183,2014,Européennes-2014-T1,15.0,10.01,0.55,Guyane,Bleu,#045BFF
Européennes,1,03,83324,8344,7887,Monique FILLAT,LDIV,Divers,35,2014,Européennes-2014-T1,0.44,10.01,0.55,Guyane,Gris,#E0E0E0
Européennes,1,03,83324,8344,7887,Patricia POMPILIUS,LDIV,Divers,82,2014,Européennes-2014-T1,1.04,10.01,0.55,Guyane,Gris,#E0E0E0
Européennes,1,03,83324,8344,7887,Philippe LE CONSTANT,LUG,Union de la gauche,588,2014,Européennes-2014-T1,7.46,10.01,0.55,Guyane,Rose,#FF5E9A
Européennes,1,03,83324,8344,7887,Roseline SURVEILLANT,LDIV,Divers,4,2014,Européennes-2014-T1,0.05,10.01,0.55,Guyane,Gris,#E0E0E0
Européennes,1,03,83324,8344,7887,Younous OMARJEE,LDVG,Divers gauche,534,2014,Européennes-2014-T1,6.77,10.01,0.55,Guyane,Rose,#FF5E9A
Européennes,1,03,83324,8344,7887,Yvette DUCHEMANN,LVEC,Europe-Ecologie-Les Verts,3225,2014,Européennes-2014-T1,40.89,10.01,0.55,Guyane,Vert,#44EE8B
Européennes,1,03,93052,12480,11522,ALLIANCE JAUNE,,,6,2019,Européennes-2019-T1,0.05,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,ALLONS ENFANTS,,,4,2019,Européennes-2019-T1,0.03,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,À VOIX ÉGALES,,,3,2019,Européennes-2019-T1,0.03,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,DEBOUT LA FRANCE,,,214,2019,Européennes-2019-T1,1.86,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,DÉCROISSANCE 2019,,,9,2019,Européennes-2019-T1,0.08,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,DÉMOCRATIE REPRÉSENTATIVE,,,0,2019,Européennes-2019-T1,0.0,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,ENSEMBLE PATRIOTES,,,127,2019,Européennes-2019-T1,1.1,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,ENSEMBLE POUR LE FREXIT,,,342,2019,Européennes-2019-T1,2.97,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,ENVIE D'EUROPE,,,665,2019,Européennes-2019-T1,5.77,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,ESPERANTO,,,0,2019,Européennes-2019-T1,0.0,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,EUROPE AU SERVICE PEUPLES,,,2,2019,Européennes-2019-T1,0.02,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,EUROPE ÉCOLOGIE,,,2146,2019,Européennes-2019-T1,18.63,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,ÉVOLUTION CITOYENNE,,,0,2019,Européennes-2019-T1,0.0,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,INITIATIVE CITOYENNE,,,0,2019,Européennes-2019-T1,0.0,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,LA FRANCE INSOUMISE,,,1562,2019,Européennes-2019-T1,13.56,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,LA LIGNE CLAIRE,,,1,2019,Européennes-2019-T1,0.01,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,LES EUROPÉENS,,,197,2019,Européennes-2019-T1,1.71,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,LES OUBLIES DE L'EUROPE,,,1,2019,Européennes-2019-T1,0.01,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,LISTE CITOYENNE,,,297,2019,Européennes-2019-T1,2.58,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,LISTE DE LA RECONQUÊTE,,,1,2019,Européennes-2019-T1,0.01,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,LUTTE OUVRIÈRE,,,211,2019,Européennes-2019-T1,1.83,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,NEUTRE ET ACTIF,,,1,2019,Européennes-2019-T1,0.01,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,PACE,,,1,2019,Européennes-2019-T1,0.01,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,PARTI ANIMALISTE,,,28,2019,Européennes-2019-T1,0.24,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,PARTI FED. EUROPÉEN,,,4,2019,Européennes-2019-T1,0.03,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,PARTI PIRATE,,,13,2019,Européennes-2019-T1,0.11,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,POUR L'EUROPE DES GENS,,,203,2019,Européennes-2019-T1,1.76,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,PRENEZ LE POUVOIR,,,3165,2019,Européennes-2019-T1,27.47,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,RENAISSANCE,,,1917,2019,Européennes-2019-T1,16.64,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,RÉVOLUTIONNAIRE,,,0,2019,Européennes-2019-T1,0.0,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,UDLEF,,,2,2019,Européennes-2019-T1,0.02,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,UNE FRANCE ROYALE,,,4,2019,Européennes-2019-T1,0.03,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,UNION DROITE-CENTRE,,,387,2019,Européennes-2019-T1,3.36,13.41,1.03,Guyane,,
Européennes,1,03,93052,12480,11522,URGENCE ÉCOLOGIE,,,9,2019,Européennes-2019-T1,0.08,13.41,1.03,Guyane,,
Présidentielles,1,03,92935,31925,26839,Benoît HAMON,PS,Parti Socialiste,1529,2017,Présidentielles-2017-T1,5.7,34.35,5.47,Guyane,Rose,#FF5E9A
Présidentielles,1,03,92935,31925,26839,Emmanuel MACRON,EM,En Marche !,5031,2017,Présidentielles-2017-T1,18.75,34.35,5.47,Guyane,Jaune,#FFCE3E
Présidentielles,1,03,92935,31925,26839,François ASSELINEAU,UPR,Union Populaire Républicaine,480,2017,Présidentielles-2017-T1,1.79,34.35,5.47,Guyane,Gris,#E0E0E0
Présidentielles,1,03,92935,31925,26839,François FILLON,LR,Les Républicains,3935,2017,Présidentielles-2017-T1,14.66,34.35,5.47,Guyane,Bleu,#045BFF
Présidentielles,1,03,92935,31925,26839,Jacques CHEMINADE,SP,Solidarité et progrès,98,2017,Présidentielles-2017-T1,0.37,34.35,5.47,Guyane,Gris,#E0E0E0
Présidentielles,1,03,92935,31925,26839,Jean LASSALLE,Résistons,Résistons,273,2017,Présidentielles-2017-T1,1.02,34.35,5.47,Guyane,Gris,#E0E0E0
Présidentielles,1,03,92935,31925,26839,Jean-Luc MÉLENCHON,LFI,France insoumise,6633,2017,Présidentielles-2017-T1,24.71,34.35,5.47,Guyane,Rouge,#EE4A40
Présidentielles,1,03,92935,31925,26839,Marine LE PEN,FN,Front National,6521,2017,Présidentielles-2017-T1,24.3,34.35,5.47,Guyane,Bleu marine,#0C295A
Présidentielles,1,03,92935,31925,26839,Nathalie ARTHAUD,LO,Lutte ouvrière,462,2017,Présidentielles-2017-T1,1.72,34.35,5.47,Guyane,Rouge,#EE4A40
Présidentielles,1,03,92935,31925,26839,Nicolas DUPONT-AIGNAN,DLF,Debout la France,472,2017,Présidentielles-2017-T1,1.76,34.35,5.47,Guyane,Bleu marine,#0C295A
Présidentielles,1,03,92935,31925,26839,Philippe POUTOU,NPA,Nouveau Parti Anticapitaliste,1405,2017,Présidentielles-2017-T1,5.23,34.35,5.47,Guyane,Rouge,#EE4A40
Présidentielles,2,03,92601,38685,33546,Emmanuel MACRON,EM,En Marche !,21769,2017,Présidentielles-2017-T2,64.89,41.78,5.55,Guyane,Jaune,#FFCE3E
Présidentielles,2,03,92601,38685,33546,Marine LE PEN,FN,Front National,11777,2017,Présidentielles-2017-T2,35.11,41.78,5.55,Guyane,Bleu marine,#0C295A
Régionales,1,03,88183,37585,36130,Alain TIEN-LIONG,LDVG,Divers gauche,10926,2015,Régionales-2015-T1,30.24,42.62,1.65,Guyane,Rose,#FF5E9A
Régionales,1,03,88183,37585,36130,Chantal BERTHELOT,LDVG,Divers gauche,3067,2015,Régionales-2015-T1,8.49,42.62,1.65,Guyane,Rose,#FF5E9A
Régionales,1,03,88183,37585,36130,Fabien CANAVY,LREG,Régionaliste,2064,2015,Régionales-2015-T1,5.71,42.62,1.65,Guyane,Gris,#E0E0E0
Régionales,1,03,88183,37585,36130,Jean-Marie TAUBIRA,LDVG,Divers gauche,349,2015,Régionales-2015-T1,0.97,42.62,1.65,Guyane,Rose,#FF5E9A
Régionales,1,03,88183,37585,36130,Line LÉTARD,LDVG,Divers gauche,2565,2015,Régionales-2015-T1,7.1,42.62,1.65,Guyane,Rose,#FF5E9A
Régionales,1,03,88183,37585,36130,Muriel ICARE NOUREL,LDVD,Divers droite,573,2015,Régionales-2015-T1,1.59,42.62,1.65,Guyane,Bleu,#045BFF
Régionales,1,03,88183,37585,36130,Rémy Louis BUDOC,LLR,Les Républicains,1114,2015,Régionales-2015-T1,3.08,42.62,1.65,Guyane,Bleu,#045BFF
Régionales,1,03,88183,37585,36130,Rodolphe ALEXANDRE,LDVG,Divers gauche,15298,2015,Régionales-2015-T1,42.34,42.62,1.65,Guyane,Rose,#FF5E9A
Régionales,1,03,88183,37585,36130,Sylvio LÉTARD,LREG,Régionaliste,174,2015,Régionales-2015-T1,0.48,42.62,1.65,Guyane,Gris,#E0E0E0
Régionales,2,03,88202,41149,38991,Alain TIEN-LIONG,LDVG,Divers gauche,17695,2015,Régionales-2015-T2,45.38,46.65,2.45,Guyane,Rose,#FF5E9A
Régionales,2,03,88202,41149,38991,Rodolphe ALEXANDRE,LDVG,Divers gauche,21296,2015,Régionales-2015-T2,54.62,46.65,2.45,Guyane,Rose,#FF5E9A
Européennes,1,04,604843,123146,115122,Dominique FRUT,LDIV,Divers,1353,2014,Européennes-2014-T1,1.18,20.36,1.33,La Réunion,Gris,#E0E0E0
Européennes,1,04,604843,123146,115122,Ghislaine JOACHIM-ARNAUD,LEXG,Extrême gauche,1984,2014,Européennes-2014-T1,1.72,20.36,1.33,La Réunion,Rouge,#EE4A40
Européennes,1,04,604843,123146,115122,Grace NDAME MPONDO,LDIV,Divers,12,2014,Européennes-2014-T1,0.01,20.36,1.33,La Réunion,Gris,#E0E0E0
Européennes,1,04,604843,123146,115122,Guy HADJI,LDIV,Divers,49,2014,Européennes-2014-T1,0.04,20.36,1.33,La Réunion,Gris,#E0E0E0
Européennes,1,04,604843,123146,115122,Hugues MAILLOT,LDVD,Divers droite,3244,2014,Européennes-2014-T1,2.82,20.36,1.33,La Réunion,Bleu,#045BFF
Européennes,1,04,604843,123146,115122,Jean-Jacob BICEP,LDIV,Divers,1128,2014,Européennes-2014-T1,0.98,20.36,1.33,La Réunion,Gris,#E0E0E0
Européennes,1,04,604843,123146,115122,Jean-Pierre MAPOLIN,LDIV,Divers,36,2014,Européennes-2014-T1,0.03,20.36,1.33,La Réunion,Gris,#E0E0E0
Européennes,1,04,604843,123146,115122,Jean Roland ANGO,LDIV,Divers,794,2014,Européennes-2014-T1,0.69,20.36,1.33,La Réunion,Gris,#E0E0E0
Européennes,1,04,604843,123146,115122,Kelly CITADELLE-VELIN,LDVD,Divers droite,115,2014,Européennes-2014-T1,0.1,20.36,1.33,La Réunion,Bleu,#045BFF
Européennes,1,04,604843,123146,115122,Léonard SAM,LUC,Union du centre,10471,2014,Européennes-2014-T1,9.1,20.36,1.33,La Réunion,Bleu ciel,#39C3FF
Européennes,1,04,604843,123146,115122,Marie-France GALLET,LDIV,Divers,623,2014,Européennes-2014-T1,0.54,20.36,1.33,La Réunion,Gris,#E0E0E0
Européennes,1,04,604843,123146,115122,Marie-Luce BRASIER-CLAIN,LFN,Front National,14919,2014,Européennes-2014-T1,12.96,20.36,1.33,La Réunion,Bleu marine,#0C295A
Européennes,1,04,604843,123146,115122,Maurice PONGA,LUMP,Union pour un Mouvement Populaire,25535,2014,Européennes-2014-T1,22.18,20.36,1.33,La Réunion,Bleu,#045BFF
Européennes,1,04,604843,123146,115122,Monique FILLAT,LDIV,Divers,468,2014,Européennes-2014-T1,0.41,20.36,1.33,La Réunion,Gris,#E0E0E0
Européennes,1,04,604843,123146,115122,Patricia POMPILIUS,LDIV,Divers,9,2014,Européennes-2014-T1,0.01,20.36,1.33,La Réunion,Gris,#E0E0E0
Européennes,1,04,604843,123146,115122,Philippe LE CONSTANT,LUG,Union de la gauche,17840,2014,Européennes-2014-T1,15.5,20.36,1.33,La Réunion,Rose,#FF5E9A
Européennes,1,04,604843,123146,115122,Roseline SURVEILLANT,LDIV,Divers,10,2014,Européennes-2014-T1,0.01,20.36,1.33,La Réunion,Gris,#E0E0E0
Européennes,1,04,604843,123146,115122,Younous OMARJEE,LDVG,Divers gauche,26811,2014,Européennes-2014-T1,23.29,20.36,1.33,La Réunion,Rose,#FF5E9A
Européennes,1,04,604843,123146,115122,Yvette DUCHEMANN,LVEC,Europe-Ecologie-Les Verts,9721,2014,Européennes-2014-T1,8.44,20.36,1.33,La Réunion,Vert,#44EE8B
Européennes,1,04,644089,197472,179718,ALLIANCE JAUNE,,,91,2019,Européennes-2019-T1,0.05,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,ALLONS ENFANTS,,,34,2019,Européennes-2019-T1,0.02,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,À VOIX ÉGALES,,,36,2019,Européennes-2019-T1,0.02,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,DEBOUT LA FRANCE,,,4357,2019,Européennes-2019-T1,2.42,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,DÉCROISSANCE 2019,,,52,2019,Européennes-2019-T1,0.03,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,DÉMOCRATIE REPRÉSENTATIVE,,,9,2019,Européennes-2019-T1,0.01,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,ENSEMBLE PATRIOTES,,,1977,2019,Européennes-2019-T1,1.1,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,ENSEMBLE POUR LE FREXIT,,,5002,2019,Européennes-2019-T1,2.78,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,ENVIE D'EUROPE,,,10086,2019,Européennes-2019-T1,5.61,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,ESPERANTO,,,36,2019,Européennes-2019-T1,0.02,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,EUROPE AU SERVICE PEUPLES,,,30,2019,Européennes-2019-T1,0.02,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,EUROPE ÉCOLOGIE,,,15412,2019,Européennes-2019-T1,8.58,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,ÉVOLUTION CITOYENNE,,,1,2019,Européennes-2019-T1,0.0,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,INITIATIVE CITOYENNE,,,35,2019,Européennes-2019-T1,0.02,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,LA FRANCE INSOUMISE,,,34192,2019,Européennes-2019-T1,19.03,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,LA LIGNE CLAIRE,,,1,2019,Européennes-2019-T1,0.0,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,LES EUROPÉENS,,,3421,2019,Européennes-2019-T1,1.9,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,LES OUBLIES DE L'EUROPE,,,14,2019,Européennes-2019-T1,0.01,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,LISTE CITOYENNE,,,6630,2019,Européennes-2019-T1,3.69,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,LISTE DE LA RECONQUÊTE,,,14,2019,Européennes-2019-T1,0.01,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,LUTTE OUVRIÈRE,,,2101,2019,Européennes-2019-T1,1.17,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,NEUTRE ET ACTIF,,,17,2019,Européennes-2019-T1,0.01,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,PACE,,,12,2019,Européennes-2019-T1,0.01,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,PARTI ANIMALISTE,,,2573,2019,Européennes-2019-T1,1.43,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,PARTI FED. EUROPÉEN,,,28,2019,Européennes-2019-T1,0.02,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,PARTI PIRATE,,,89,2019,Européennes-2019-T1,0.05,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,POUR L'EUROPE DES GENS,,,4360,2019,Européennes-2019-T1,2.43,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,PRENEZ LE POUVOIR,,,56143,2019,Européennes-2019-T1,31.24,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,RENAISSANCE,,,18752,2019,Européennes-2019-T1,10.43,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,RÉVOLUTIONNAIRE,,,9,2019,Européennes-2019-T1,0.01,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,UDLEF,,,7,2019,Européennes-2019-T1,0.0,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,UNE FRANCE ROYALE,,,93,2019,Européennes-2019-T1,0.05,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,UNION DROITE-CENTRE,,,10745,2019,Européennes-2019-T1,5.98,30.66,2.76,La Réunion,,
Européennes,1,04,644089,197472,179718,URGENCE ÉCOLOGIE,,,3359,2019,Européennes-2019-T1,1.87,30.66,2.76,La Réunion,,
Présidentielles,1,04,639481,375252,350480,Benoît HAMON,PS,Parti Socialiste,26872,2017,Présidentielles-2017-T1,7.67,58.68,3.87,La Réunion,Rose,#FF5E9A
Présidentielles,1,04,639481,375252,350480,Emmanuel MACRON,EM,En Marche !,66292,2017,Présidentielles-2017-T1,18.91,58.68,3.87,La Réunion,Jaune,#FFCE3E
Présidentielles,1,04,639481,375252,350480,François ASSELINEAU,UPR,Union Populaire Républicaine,6029,2017,Présidentielles-2017-T1,1.72,58.68,3.87,La Réunion,Gris,#E0E0E0
Présidentielles,1,04,639481,375252,350480,François FILLON,LR,Les Républicains,60508,2017,Présidentielles-2017-T1,17.26,58.68,3.87,La Réunion,Bleu,#045BFF
Présidentielles,1,04,639481,375252,350480,Jacques CHEMINADE,SP,Solidarité et progrès,944,2017,Présidentielles-2017-T1,0.27,58.68,3.87,La Réunion,Gris,#E0E0E0
Présidentielles,1,04,639481,375252,350480,Jean LASSALLE,Résistons,Résistons,1939,2017,Présidentielles-2017-T1,0.55,58.68,3.87,La Réunion,Gris,#E0E0E0
Présidentielles,1,04,639481,375252,350480,Jean-Luc MÉLENCHON,LFI,France insoumise,85987,2017,Présidentielles-2017-T1,24.53,58.68,3.87,La Réunion,Rouge,#EE4A40
Présidentielles,1,04,639481,375252,350480,Marine LE PEN,FN,Front National,82219,2017,Présidentielles-2017-T1,23.46,58.68,3.87,La Réunion,Bleu marine,#0C295A
Présidentielles,1,04,639481,375252,350480,Nathalie ARTHAUD,LO,Lutte ouvrière,5190,2017,Présidentielles-2017-T1,1.48,58.68,3.87,La Réunion,Rouge,#EE4A40
Présidentielles,1,04,639481,375252,350480,Nicolas DUPONT-AIGNAN,DLF,Debout la France,10123,2017,Présidentielles-2017-T1,2.89,58.68,3.87,La Réunion,Bleu marine,#0C295A
Présidentielles,1,04,639481,375252,350480,Philippe POUTOU,NPA,Nouveau Parti Anticapitaliste,4377,2017,Présidentielles-2017-T1,1.25,58.68,3.87,La Réunion,Rouge,#EE4A40
Présidentielles,2,04,639391,402250,351998,Emmanuel MACRON,EM,En Marche !,212081,2017,Présidentielles-2017-T2,60.25,62.91,7.86,La Réunion,Jaune,#FFCE3E
Présidentielles,2,04,639391,402250,351998,Marine LE PEN,FN,Front National,139917,2017,Présidentielles-2017-T2,39.75,62.91,7.86,La Réunion,Bleu marine,#0C295A
Régionales,1,04,625471,278009,265794,Aniel BOYER,LREG,Régionaliste,1382,2015,Régionales-2015-T1,0.52,44.45,1.95,La Réunion,Gris,#E0E0E0
Régionales,1,04,625471,278009,265794,David APPADOO,LDIV,Divers,1264,2015,Régionales-2015-T1,0.48,44.45,1.95,La Réunion,Gris,#E0E0E0
Régionales,1,04,625471,278009,265794,Didier ROBERT,LUD,Union de la droite,107281,2015,Régionales-2015-T1,40.36,44.45,1.95,La Réunion,Bleu,#045BFF
Régionales,1,04,625471,278009,265794,Huguette BELLO,LUG,Union de la gauche,63248,2015,Régionales-2015-T1,23.8,44.45,1.95,La Réunion,Rose,#FF5E9A
Régionales,1,04,625471,278009,265794,Jean-Hugues RATENON,LDVG,Divers gauche,4484,2015,Régionales-2015-T1,1.69,44.45,1.95,La Réunion,Rose,#FF5E9A
Régionales,1,04,625471,278009,265794,Jean-Jack MOREL,LDLF,Debout la France,978,2015,Régionales-2015-T1,0.37,44.45,1.95,La Réunion,Bleu marine,#0C295A
Régionales,1,04,625471,278009,265794,Jean Yves PAYET,LEXG,Extrême gauche,1263,2015,Régionales-2015-T1,0.48,44.45,1.95,La Réunion,Rouge,#EE4A40
Régionales,1,04,625471,278009,265794,Joseph GRONDIN,LFN,Front National,6355,2015,Régionales-2015-T1,2.39,44.45,1.95,La Réunion,Bleu marine,#0C295A
Régionales,1,04,625471,278009,265794,Mathias PAYET,LDIV,Divers,3895,2015,Régionales-2015-T1,1.47,44.45,1.95,La Réunion,Gris,#E0E0E0
Régionales,1,04,625471,278009,265794,Patrick LEBRETON,LDVG,Divers gauche,18919,2015,Régionales-2015-T1,7.12,44.45,1.95,La Réunion,Rose,#FF5E9A
Régionales,1,04,625471,278009,265794,René-Paul VICTORIA,LDVD,Divers droite,2704,2015,Régionales-2015-T1,1.02,44.45,1.95,La Réunion,Bleu,#045BFF
Régionales,1,04,625471,278009,265794,Thierry ROBERT,LMDM,Modem,54021,2015,Régionales-2015-T1,20.32,44.45,1.95,La Réunion,Orange,#FF8948
Régionales,2,04,625440,345747,329488,Didier ROBERT,LUD,Union de la droite,173592,2015,Régionales-2015-T2,52.69,55.28,2.6,La Réunion,Bleu,#045BFF
Régionales,2,04,625440,345747,329488,Huguette BELLO,LDVG,Divers gauche,155896,2015,Régionales-2015-T2,47.31,55.28,2.6,La Réunion,Rose,#FF5E9A
Européennes,1,06,72176,24086,23266,Dominique FRUT,LDIV,Divers,172,2014,Européennes-2014-T1,0.74,33.37,1.14,Mayotte,Gris,#E0E0E0
Européennes,1,06,72176,24086,23266,Ghislaine JOACHIM-ARNAUD,LEXG,Extrême gauche,184,2014,Européennes-2014-T1,0.79,33.37,1.14,Mayotte,Rouge,#EE4A40
Européennes,1,06,72176,24086,23266,Grace NDAME MPONDO,LDIV,Divers,147,2014,Européennes-2014-T1,0.63,33.37,1.14,Mayotte,Gris,#E0E0E0
Européennes,1,06,72176,24086,23266,Guy HADJI,LDIV,Divers,7,2014,Européennes-2014-T1,0.03,33.37,1.14,Mayotte,Gris,#E0E0E0
Européennes,1,06,72176,24086,23266,Hugues MAILLOT,LDVD,Divers droite,199,2014,Européennes-2014-T1,0.86,33.37,1.14,Mayotte,Bleu,#045BFF
Européennes,1,06,72176,24086,23266,Jean-Jacob BICEP,LDIV,Divers,320,2014,Européennes-2014-T1,1.38,33.37,1.14,Mayotte,Gris,#E0E0E0
Européennes,1,06,72176,24086,23266,Jean-Pierre MAPOLIN,LDIV,Divers,4,2014,Européennes-2014-T1,0.02,33.37,1.14,Mayotte,Gris,#E0E0E0
Européennes,1,06,72176,24086,23266,Jean Roland ANGO,LDIV,Divers,9,2014,Européennes-2014-T1,0.04,33.37,1.14,Mayotte,Gris,#E0E0E0
Européennes,1,06,72176,24086,23266,Kelly CITADELLE-VELIN,LDVD,Divers droite,4,2014,Européennes-2014-T1,0.02,33.37,1.14,Mayotte,Bleu,#045BFF
Européennes,1,06,72176,24086,23266,Léonard SAM,LUC,Union du centre,956,2014,Européennes-2014-T1,4.11,33.37,1.14,Mayotte,Bleu ciel,#39C3FF
Européennes,1,06,72176,24086,23266,Marie-France GALLET,LDIV,Divers,144,2014,Européennes-2014-T1,0.62,33.37,1.14,Mayotte,Gris,#E0E0E0
Européennes,1,06,72176,24086,23266,Marie-Luce BRASIER-CLAIN,LFN,Front National,1257,2014,Européennes-2014-T1,5.4,33.37,1.14,Mayotte,Bleu marine,#0C295A
Européennes,1,06,72176,24086,23266,Maurice PONGA,LUMP,Union pour un Mouvement Populaire,8052,2014,Européennes-2014-T1,34.61,33.37,1.14,Mayotte,Bleu,#045BFF
Européennes,1,06,72176,24086,23266,Monique FILLAT,LDIV,Divers,1,2014,Européennes-2014-T1,0.0,33.37,1.14,Mayotte,Gris,#E0E0E0
Européennes,1,06,72176,24086,23266,Patricia POMPILIUS,LDIV,Divers,581,2014,Européennes-2014-T1,2.5,33.37,1.14,Mayotte,Gris,#E0E0E0
Européennes,1,06,72176,24086,23266,Philippe LE CONSTANT,LUG,Union de la gauche,3172,2014,Européennes-2014-T1,13.63,33.37,1.14,Mayotte,Rose,#FF5E9A
Européennes,1,06,72176,24086,23266,Roseline SURVEILLANT,LDIV,Divers,1,2014,Européennes-2014-T1,0.0,33.37,1.14,Mayotte,Gris,#E0E0E0
Européennes,1,06,72176,24086,23266,Younous OMARJEE,LDVG,Divers gauche,7428,2014,Européennes-2014-T1,31.93,33.37,1.14,Mayotte,Rose,#FF5E9A
Européennes,1,06,72176,24086,23266,Yvette DUCHEMANN,LVEC,Europe-Ecologie-Les Verts,628,2014,Européennes-2014-T1,2.7,33.37,1.14,Mayotte,Vert,#44EE8B
Européennes,1,06,78603,22509,21063,ALLIANCE JAUNE,,,50,2019,Européennes-2019-T1,0.24,28.64,1.84,Mayotte,,
Européennes,1,06,78603,22509,21063,ALLONS ENFANTS,,,5,2019,Européennes-2019-T1,0.02,28.64,1.84,Mayotte,,
Européennes,1,06,78603,22509,21063,À VOIX ÉGALES,,,87,2019,Européennes-2019-T1,0.41,28.64,1.84,Mayotte,,
Européennes,1,06,78603,22509,21063,DEBOUT LA FRANCE,,,577,2019,Européennes-2019-T1,2.74,28.64,1.84,Mayotte,,
